date,region,confirmed,deaths
2023-03-11,Vancouver (BC),397189,5278
2023-03-12,Portland (Multnomah Co),171526,1480
2023-03-12,Seattle (King Co),551112,3548
2023-03-13,Portland (Multnomah Co),171526,1480
2023-03-13,Seattle (King Co),551112,3548
2023-03-14,Portland (Multnomah Co),171526,1480
2023-03-14,Seattle (King Co),551112,3548
2023-03-15,Portland (Multnomah Co),171865,1484
2023-03-15,Seattle (King Co),552227,3555
2023-03-16,Portland (Multnomah Co),171865,1484
2023-03-16,Seattle (King Co),552227,3555
2023-03-17,Portland (Multnomah Co),171865,1484
2023-03-17,Seattle (King Co),552227,3555
2023-03-18,Portland (Multnomah Co),171865,1484
2023-03-18,Seattle (King Co),552227,3555
2023-03-18,Vancouver (BC),397593,5308
2023-03-19,Portland (Multnomah Co),171865,1484
2023-03-19,Seattle (King Co),552227,3555
2023-03-20,Portland (Multnomah Co),171865,1484
2023-03-20,Seattle (King Co),552227,3555
2023-03-21,Portland (Multnomah Co),171865,1484
2023-03-21,Seattle (King Co),552227,3555
2023-03-22,Portland (Multnomah Co),172262,1487
2023-03-22,Seattle (King Co),553261,3563
2023-03-23,Portland (Multnomah Co),172262,1487
2023-03-23,Seattle (King Co),553261,3563
2023-03-25,Vancouver (BC),398050,5339
2023-04-01,Vancouver (BC),398510,5371
2023-04-08,Vancouver (BC),398975,5411
2023-04-15,Vancouver (BC),399494,5430
2023-04-22,Vancouver (BC),400025,5476
2023-04-29,Vancouver (BC),400660,5520
2023-05-06,Vancouver (BC),401126,5555
2023-05-13,Vancouver (BC),401497,5602
2023-05-20,Vancouver (BC),401814,5652
2023-05-27,Vancouver (BC),402077,5663
2023-06-03,Vancouver (BC),402285,5701
2023-06-10,Vancouver (BC),402468,5730
2023-06-17,Vancouver (BC),402639,5749
2023-06-24,Vancouver (BC),402804,5769
2023-07-01,Vancouver (BC),402989,5783
2023-07-08,Vancouver (BC),403162,5795
2023-07-15,Vancouver (BC),403306,5800
2023-07-22,Vancouver (BC),403453,5809
2023-07-29,Vancouver (BC),403605,5816
2023-08-05,Vancouver (BC),403741,5833
2023-08-12,Vancouver (BC),403874,5841
2023-08-19,Vancouver (BC),404105,5857
2023-08-26,Vancouver (BC),404471,5867
2023-09-02,Vancouver (BC),404923,5886
2023-09-09,Vancouver (BC),405348,5910
2023-09-16,Vancouver (BC),405987,5943
2023-09-23,Vancouver (BC),406735,5973
2023-09-30,Vancouver (BC),407621,6014
2023-10-07,Vancouver (BC),408442,6069
2023-10-14,Vancouver (BC),409181,6134
2023-10-21,Vancouver (BC),409754,6204
2023-10-28,Vancouver (BC),410214,6255
2023-11-04,Vancouver (BC),410754,6302
2023-11-11,Vancouver (BC),411232,6346
2023-11-18,Vancouver (BC),411595,6385
2023-11-25,Vancouver (BC),411977,6409
2023-12-02,Vancouver (BC),412334,6449
2023-12-09,Vancouver (BC),412753,6449
2023-12-16,Vancouver (BC),412814,6476
2023-12-23,Vancouver (BC),413170,6501
2023-12-30,Vancouver (BC),413594,6527
2024-01-06,Vancouver (BC),414104,6551
2024-01-13,Vancouver (BC),414652,6580
2024-01-20,Vancouver (BC),415075,6612
2024-01-27,Vancouver (BC),415578,6642
2024-02-03,Vancouver (BC),416020,6671
2024-02-10,Vancouver (BC),416414,6694
2024-02-17,Vancouver (BC),416814,6722
2024-02-24,Vancouver (BC),417280,6750
2024-03-02,Vancouver (BC),417717,6790
2024-03-09,Vancouver (BC),418187,6799
2024-03-16,Vancouver (BC),418581,6822
2024-03-23,Vancouver (BC),418905,6842
2024-03-30,Vancouver (BC),419202,6868
2024-04-06,Vancouver (BC),419544,6897
2024-04-13,Vancouver (BC),419796,6917
2024-04-20,Vancouver (BC),420049,6932
2024-04-27,Vancouver (BC),420303,6953
2024-05-04,Vancouver (BC),420637,6976
2024-05-11,Vancouver (BC),421027,7000
2024-05-18,Vancouver (BC),421372,7025
2024-05-25,Vancouver (BC),421680,7040
2024-06-01,Vancouver (BC),421680,7068
2024-06-08,Vancouver (BC),421680,7090
2024-06-15,Vancouver (BC),421680,7113
2024-06-22,Vancouver (BC),421680,7149
2024-06-29,Vancouver (BC),421680,7170
2024-07-06,Vancouver (BC),421680,7199
2024-07-13,Vancouver (BC),421680,7228
2024-07-20,Vancouver (BC),421680,7255
2024-07-27,Vancouver (BC),421680,7274
2024-08-03,Vancouver (BC),421680,7274
