country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,city
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-11,-14,-4,61,-27,-47,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-12,-18,-6,64,-28,-48,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-13,-22,-11,71,-1,-17,-1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-14,-6,-10,69,3,-9,-1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-15,-15,-7,37,-28,-48,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-16,-12,-5,64,-27,-46,12,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-17,-13,-6,65,-28,-46,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-18,-12,-5,46,-23,-47,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-19,-17,-6,42,-26,-49,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-20,-20,-12,65,4,-17,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-21,-6,-11,53,1,-8,-1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-22,-15,-8,36,-27,-48,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-23,-11,-7,59,-24,-46,12,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-24,-13,-7,62,-28,-47,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-25,-12,-6,51,-26,-47,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-26,-16,-9,40,-27,-49,11,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-27,-20,-13,50,-2,-16,1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-28,-4,-10,55,1,-7,-1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-29,-16,-8,31,-30,-48,10,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-30,-13,-6,53,-28,-46,10,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-08-31,-10,-6,51,-27,-47,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-01,-14,-4,36,-25,-47,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-02,-16,-5,42,-27,-50,8,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-03,-20,-13,26,0,-20,-1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-04,-6,-12,33,-2,-11,-2,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-05,-15,-5,66,-36,-79,14,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-06,-14,-3,42,-23,-47,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-07,-16,-6,43,-31,-46,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-08,-18,-6,32,-29,-46,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-09,-16,-8,31,-27,-46,8,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-10,-18,-11,47,5,-15,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-11,-9,-11,15,2,-6,1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-12,-13,-9,14,-23,-45,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-13,-14,-8,28,-26,-44,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-14,-15,-8,30,-28,-44,8,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-15,-18,-8,24,-28,-44,8,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-16,-19,-9,19,-27,-45,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-17,-19,-12,42,4,-16,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-18,-9,-11,37,0,-9,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-19,-19,-9,16,-27,-45,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-20,-15,-6,36,-26,-43,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-21,-17,-9,20,-30,-44,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-22,-19,-8,20,-27,-44,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-23,-19,-9,28,-27,-45,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-24,-18,-12,56,0,-16,-1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-25,-7,-12,32,2,-10,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-26,-19,-9,16,-28,-44,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-27,-14,-8,31,-27,-42,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-28,-17,-10,14,-31,-43,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-29,-17,-9,22,-28,-43,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-09-30,-16,-8,26,-26,-43,8,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-01,-16,-11,51,0,-16,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-02,-7,-11,31,0,-9,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-03,-17,-9,9,-28,-42,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-04,-16,-8,17,-29,-41,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-05,-18,-9,15,-32,-42,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-06,-19,-8,17,-29,-40,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-07,-20,-10,21,-30,-43,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-08,-22,-14,41,-6,-16,0,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-09,-11,-13,18,-6,-10,1,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-10,-21,-11,2,-31,-44,10,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-11,-18,-10,24,-29,-40,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-12,-19,-10,23,-33,-41,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-13,-21,-10,10,-30,-41,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-14,-18,-9,16,-29,-44,9,Seattle
US,United States,Washington,King County,NA,NA,53033,ChIJN3gtg4xckFQRPuBki2urgOI,2022-10-15,-19,-15,13,1,-16,1,Seattle
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-15,-1,-5,-21,-3,-3,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-16,21,0,29,2,2,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-17,9,1,67,-7,-25,4,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-18,2,2,39,7,1,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-19,4,1,40,6,1,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-20,4,4,29,3,1,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-21,7,0,36,7,3,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-22,5,1,64,7,2,-2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-23,13,0,-6,3,3,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-24,4,0,17,3,3,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-25,9,3,37,4,2,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-26,6,5,37,4,2,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-27,10,6,54,6,1,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-28,7,4,28,6,2,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-02-29,5,5,3,4,2,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-01,19,9,23,7,3,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-02,4,7,5,0,1,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-03,5,12,36,2,0,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-04,8,7,49,4,0,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-05,5,7,37,0,0,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-06,-1,0,-18,-4,0,1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-07,2,1,14,3,3,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-08,12,3,35,2,2,-1,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-09,3,5,60,-1,1,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-10,7,7,69,1,0,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-11,6,8,48,-1,-2,0,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-12,0,16,43,-9,-5,2,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-13,-11,17,-21,-17,-10,6,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-14,-30,3,-23,-22,-11,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-15,-17,1,13,-20,-8,5,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-16,-14,15,50,-25,-28,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-17,-32,10,59,-29,-37,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-18,-37,4,65,-35,-40,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-19,-39,2,66,-42,-43,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-20,-43,0,51,-44,-43,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-21,-55,-10,48,-39,-31,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-22,-51,-16,32,-46,-34,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-23,-49,-15,-18,-53,-49,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-24,-57,-21,-29,-56,-54,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-25,-56,-20,-7,-56,-55,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-26,-56,-20,-12,-58,-56,23,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-27,-59,-23,-39,-60,-55,24,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-28,-66,-26,-34,-56,-42,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-29,-61,-29,-23,-58,-41,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-30,-54,-23,-24,-60,-55,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-03-31,-52,-17,-2,-56,-57,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-01,-51,-14,-5,-56,-57,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-02,-54,-16,-15,-60,-58,23,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-03,-55,-15,-21,-59,-56,23,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-04,-63,-20,-15,-56,-43,15,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-05,-57,-22,9,-56,-43,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-06,-51,-17,17,-58,-56,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-07,-51,-14,31,-56,-57,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-08,-51,-14,47,-56,-57,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-09,-51,-12,40,-57,-58,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-10,-54,-13,16,-58,-57,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-11,-60,-15,5,-54,-43,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-12,-64,-27,7,-57,-44,13,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-13,-49,-16,37,-56,-55,20,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-14,-48,-13,41,-53,-56,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-15,-46,-11,21,-54,-56,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-16,-47,-10,34,-55,-56,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-17,-50,-13,30,-55,-54,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-18,-61,-21,-32,-55,-42,15,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-19,-53,-19,10,-56,-40,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-20,-44,-13,56,-55,-54,19,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-21,-49,-15,16,-55,-56,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-22,-51,-17,-23,-59,-56,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-23,-49,-13,9,-57,-56,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-24,-53,-16,-13,-57,-55,22,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-25,-58,-17,4,-52,-41,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-26,-51,-18,21,-53,-39,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-27,-46,-14,19,-55,-54,20,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-28,-44,-10,46,-53,-55,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-29,-46,-12,20,-54,-55,20,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-04-30,-44,-9,20,-55,-56,20,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-01,-46,-10,6,-53,-53,20,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-02,-57,-17,-30,-53,-40,14,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-03,-49,-16,-5,-53,-37,11,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-04,-41,-10,22,-52,-52,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-05,-39,-3,56,-49,-53,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-06,-43,-8,30,-52,-53,19,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-07,-42,-4,57,-52,-53,19,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-08,-45,-4,48,-50,-52,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-09,-51,0,48,-44,-35,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-10,-43,-4,32,-48,-34,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-11,-45,-14,11,-53,-51,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-12,-46,-10,0,-53,-53,20,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-13,-44,-9,19,-52,-52,19,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-14,-47,-13,-16,-56,-53,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-15,-46,-10,32,-51,-51,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-16,-54,-14,-2,-49,-35,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-17,-46,-13,29,-48,-32,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-18,-44,-15,-10,-55,-50,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-19,-41,-9,21,-51,-51,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-20,-42,-9,17,-51,-51,19,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-21,-44,-9,5,-53,-52,19,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-22,-44,-9,7,-50,-50,18,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-23,-51,-12,31,-42,-32,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-24,-43,-10,55,-45,-31,7,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-25,-48,-16,34,-59,-74,21,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-26,-41,-8,52,-48,-49,17,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-27,-39,-6,87,-46,-49,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-28,-40,-4,69,-48,-49,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-29,-43,-8,66,-47,-47,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-30,-54,-16,-16,-47,-27,12,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-05-31,-46,-13,30,-44,-25,8,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-01,-34,-4,69,-44,-47,15,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-02,-35,-2,67,-43,-48,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-03,-36,-1,88,-44,-48,15,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-04,-38,-1,70,-47,-49,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-05,-42,-7,34,-48,-47,16,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-06,-52,-12,-5,-47,-27,10,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-07,-46,-12,-5,-49,-27,9,Portland
US,United States,Oregon,Multnomah County,NA,NA,41051,ChIJsbYckviDlVQR6bqXj-gieh8,2020-06-08,-38,-9,28,-47,-47,15,Portland
